year,exam,question_number,statement,option_a,option_b,option_c,option_d,correct_option,answer_key_status,question_source_url,answer_key_source_url,question_extraction_status
2018,AEMET A1 Acceso Libre — Primer ejercicio,58,¿Cuál de los siguientes factores no contribuye a la intensificación de la frontogénesis?,Movimientos ascendentes sobre la zona cálida frontal.,Advección fría sobre la zona fría frontal.,Advección cálida sobre la zona cálida frontal.,"Movimientos ascendentes sobre la zona fría frontal. 18 __________________________________________________________________________________________ Tribunal Calificador de las Pruebas Selectivas para el ingreso en el Cuerpo Superior de Meteorólogos del Estado (Resolución de 21 de marzo de 2019; BOE 76, de 29 de marzo) ______________________________________________________________________ PRIMER EJERCICIO (las respuestas ha de marcarlas en la Hoja de Examen) ___________________________________________________________________________________________",A,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,59,¿Cuál de las siguientes observaciones registradas en latitudes medias del hemisferio norte no es compatible con el paso de un frente frío?,El viento gira de componente sureste a componente sur.,Se registra un mínimo en la presión.,Se produce un descenso en la temperatura.,Se observan cumulonimbos y precipitación de carácter convectivo.,A,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,60,¿En qué lugares de la Tierra es más probable que se desarrollen los huracanes?,En aguas tropicales cálidas entre 10° y 25° de latitud en ambos hemisferios.,A lo largo del ecuador sobre localizaciones continentales.,A lo largo de la costa oeste de los continentes a 35° de latitud norte o sur.,"En el mar Mediterráneo, frente a la costa este de Sudamérica y al sur de Australia.",A,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,61,¿Cuál de los siguientes no es un requisito para la formación de ciclones tropicales?,Una atmósfera condicionalmente inestable.,Temperaturas oceánicas cálidas.,Humedad en niveles medios de la troposfera.,"Alta cizalladura vertical del viento. 19 __________________________________________________________________________________________ Tribunal Calificador de las Pruebas Selectivas para el ingreso en el Cuerpo Superior de Meteorólogos del Estado (Resolución de 21 de marzo de 2019; BOE 76, de 29 de marzo) ______________________________________________________________________ PRIMER EJERCICIO (las respuestas ha de marcarlas en la Hoja de Examen) ___________________________________________________________________________________________",D,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,62,Señale la afirmación incorrecta respecto a la Oscilación Cuasibienal:,Es un fenómeno tropical que afecta al flujo estratosférico de polo a polo que modula los efectos de las ondas extratropicales.,Afecta a la variabilidad en la mesosfera en torno a los 85km mediante propagación vertical de ondas de la estratosfera ecuatorial.,No afecta a los vórtices de la estratosfera polar en invierno ni a la reducción del ozono en latitudes altas.,Se da en los vientos zonales de la estratosfera ecuatorial.,C,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,63,¿En qué hemisferio están confinadas las ondas planetarias de propagación vertical?,Solamente en el hemisferio norte.,Solamente en el hemisferio que está en verano.,Solamente en el hemisferio sur.,Solamente en el hemisferio que está en invierno.,D,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,64,¿Cuál de los siguientes no se considera un elemento climático?,Corrientes marinas,Presión atmosférica,Humedad,"Temperatura del aire 20 __________________________________________________________________________________________ Tribunal Calificador de las Pruebas Selectivas para el ingreso en el Cuerpo Superior de Meteorólogos del Estado (Resolución de 21 de marzo de 2019; BOE 76, de 29 de marzo) ______________________________________________________________________ PRIMER EJERCICIO (las respuestas ha de marcarlas en la Hoja de Examen) ___________________________________________________________________________________________",A,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,65,"Según la Organización Meteorológica Mundial, ¿cuál es el periodo clásico de referencia para estudiar el clima?",20 años,25 años,30 años,35 años,C,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,66,"Se lleva a cabo el análisis de una muestra de sedimento marino mediante el método isotópico ଵ଼ ܱȀ ଵ଺ܱ. Respecto a dicho método isotópico, ¿qué caracteriza un periodo estratigráfico correspondiente a una edad de hielo?",Habrá mayor proporción de ଵ଼ܱ,Habrá menor proporción de ଵ଼ܱ,Dicho método no se aplica a sedimentos marinos sino únicamente a testigos de hielo.,Se mantienen en igual proporción ambos isótopos.,A,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,68,¿Dónde es mayor el promedio anual de salinidad superficial?,En el ecuador.,En el Atlántico Norte.,En el Mediterráneo.,En el Ártico.,C,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,69,¿Cuál de las siguientes letras indica un clima más árido según la clasificación clásica de los climas de Thornthwaite?,‫ܣ‬,‫ܣ‬ଵ,‫ܧ‬,‫ܪ‬,C,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,70,Señale la afirmación correcta respecto a las proyecciones cartográficas:,La proyección de Mercator es equivalente.,La proyección de Gall-Peters es conforme.,Las proyecciones acimutales son conformes.,La proyección de Mollweide es equivalente.,D,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,71,"Aproximadamente, ¿dónde se halla el máximo en la media zonal anual del transporte de momento angular en la atmósfera?",Entre 60˚ y 30˚ de latitud de cada hemisferio.,Entre 30˚N y 40˚S.,Entre 90˚ y 60˚ de latitud de cada hemisferio.,"Entre 10˚N y 20˚S. 22 __________________________________________________________________________________________ Tribunal Calificador de las Pruebas Selectivas para el ingreso en el Cuerpo Superior de Meteorólogos del Estado (Resolución de 21 de marzo de 2019; BOE 76, de 29 de marzo) ______________________________________________________________________ PRIMER EJERCICIO (las respuestas ha de marcarlas en la Hoja de Examen) ___________________________________________________________________________________________",B,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,72,El afloramiento de aguas profundas suele darse:,Al este de las masas continentales en el hemisferio norte y al oeste de ellas en el hemisferio sur.,Al oeste de las masas continentales en el hemisferio norte y al este de ellas en el hemisferio sur.,Al este de las masas continentales tanto en el hemisferio norte como en el hemisferio sur.,Al oeste de las masas continentales tanto en el hemisferio norte como en el hemisferio sur.,D,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,73,¿Cuál de las siguientes corrientes marinas no se encuentra en el hemisferio norte?,Kuroshio,Labrador,Golfo,Humboldt,D,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,74,¿Cuál de los siguientes no es un ejemplo de variabilidad interanual del clima?,El Niño-Oscilación del Sur.,Dipolo del océano Índico.,Oscilación del Atlántico Norte.,Oscilación de Madden-Julian.,D,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
2018,AEMET A1 Acceso Libre — Primer ejercicio,75,Señale la afirmación incorrecta:,El fenómeno conocido como ENSO en realidad se compone de dos fenómenos atmosféricos acoplados: El Niño y la Oscilación del Sur.,Durante un fenómeno de El Niño se debilita la circulación de Walker.,Durante un episodio de El Niño se debilitan los vientos alisios.,"Durante un episodio de La Niña, la termoclina se profundiza en el Pacífico occidental. 23 __________________________________________________________________________________________ Tribunal Calificador de las Pruebas Selectivas para el ingreso en el Cuerpo Superior de Meteorólogos del Estado (Resolución de 21 de marzo de 2019; BOE 76, de 29 de marzo) ______________________________________________________________________ PRIMER EJERCICIO (las respuestas ha de marcarlas en la Hoja de Examen) ___________________________________________________________________________________________",A,official,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/cuestionario_primerejercicio_libre_cs_meteorologos_tcm30-498497.pdf,https://www.miteco.gob.es/content/dam/miteco/es/ministerio/empleo-publico/personal-funcionario/plantilla_definitiva_notas_1ejercicio_libre_cs_meteorologos_tcm30-498798.pdf,text_extracted
